Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close
114,20,H,St. Louis ,1,1,0,2,-200,-210
114,21,V,Edmonton ,1,1,0,2,5.5o15,5.5o25
114,22,H,Dallas ,3,1,1,5,-164,-155
115,51,V,Buffalo ,0,2,1,3,5o25,5o25
115,52,H,Toronto ,1,2,0,4,-165,-162
115,53,V,Washington ,1,1,1,3,5.5o30,5.5o25
115,54,H,Pittsburgh ,0,2,2,4,-200,-205
115,55,V,Vancouver ,0,1,0,1,5.5u20,5.5u40
115,56,H,Anaheim ,2,4,3,9,-175,-155
116,1,V,Nashville ,2,0,1,4,5.5u25,5.5u30
116,2,H,Philadelphia ,1,1,1,3,-160,-147
116,3,V,Detroit ,0,0,0,0,5o15,5o19
116,4,H,NY Rangers ,0,0,1,1,-155,-171
116,5,V,Montreal ,3,0,1,5,5.5u25,5.5u45
116,6,H,Ottawa ,2,2,0,4,-125,-121
116,7,V,NY Islanders ,0,1,0,2,5.5,5.5o15
116,8,H,Tampa Bay ,1,0,0,1,-160,-155
116,9,V,San Jose ,0,1,2,3,-160,-143
116,10,H,Florida ,0,0,0,0,5.5u25,5.5u35
116,11,V,Los Angeles ,1,0,3,4,5o15,5
116,12,H,St. Louis ,0,1,0,1,-150,-143
116,13,V,Edmonton ,0,1,0,1,5.5u40,5.5u45
116,14,H,Minnesota ,1,2,1,4,-160,-145
116,15,V,Boston ,0,1,3,4,-120,-113
116,16,H,Dallas ,0,0,2,2,5.5u30,5.5u37
116,17,V,New Jersey ,0,0,1,1,5o20,5u15
116,18,H,Colorado ,1,0,0,2,-155,-140
116,19,V,Vancouver ,0,0,0,0,5.5u25,5.5u25
116,20,H,Phoenix ,1,0,0,1,-120,-131
116,21,V,Winnipeg ,2,2,1,5,5.5u25,-114
116,22,H,Calgary ,0,0,2,2,-115,5.5u30
117,51,V,Washington ,0,1,0,1,5.5o05,5.5o15
117,52,H,Columbus ,2,1,2,5,-125,-121
117,53,V,Anaheim ,0,0,2,2,5.5o20,5.5o15
117,54,H,Chicago ,2,0,2,4,-130,-135
118,1,V,San Jose ,2,3,0,5,-120,-106
118,2,H,Tampa Bay ,3,1,0,4,5.5u40,5.5u40
118,3,V,Edmonton ,0,1,1,2,6u20,5.5o35
118,4,H,Winnipeg ,0,0,2,3,-160,-155
118,5,V,NY Rangers ,1,2,1,4,5.5u39,5.5u40
118,6,H,Ottawa ,1,0,0,1,-130,-120
118,7,V,NY Islanders ,2,2,0,4,5.5o25,5.5o25
118,8,H,Philadelphia ,2,1,3,6,-150,-150
118,9,V,Montreal ,1,1,1,3,-104,-107
118,10,H,Toronto ,1,2,2,5,5.5u40,5.5u20
118,11,V,Florida ,0,1,1,2,5.5u40,5.5u35
118,12,H,Carolina ,0,1,2,3,-150,-140
118,13,V,Columbus ,2,1,0,4,-120,-117
118,14,H,Buffalo ,2,0,1,3,5o20,5o20
118,15,V,Los Angeles ,0,1,1,2,-130,-125
118,16,H,Detroit ,0,1,1,3,5u25,5u30
118,17,V,Anaheim ,1,2,0,3,5.5o20,5.5u20
118,18,H,St. Louis ,0,0,2,2,-140,-145
118,19,V,Colorado ,3,0,2,5,5.5u40,5.5u35
118,20,H,Nashville ,0,1,3,4,-125,-115
118,21,V,New Jersey ,1,0,1,2,5o25,5o15
118,22,H,Phoenix ,2,1,0,3,-140,-141
118,23,V,Dallas ,0,1,1,2,5o30,5o35
118,24,H,Minnesota ,1,1,0,3,-140,-115
118,25,V,Calgary ,0,1,1,2,5o25,5o25
118,26,H,Vancouver ,0,1,1,3,-210,-225
119,51,V,Boston ,1,1,0,2,5.5u19,5.5u30
119,52,H,Chicago ,1,1,0,3,-155,-150
119,53,V,Tampa Bay ,3,2,0,5,5.5u35,5.5u35
119,54,H,Carolina ,0,2,1,3,-115,-110
119,55,V,Washington ,0,1,0,1,5.5u30,5.5u40
119,56,H,NY Rangers ,3,1,0,4,-150,-145
120,1,V,Philadelphia ,0,3,0,3,5.5o35,-105
120,2,H,NY Islanders ,0,1,2,4,-120,6o15
120,3,V,Los Angeles ,0,1,1,2,5u20,-110
120,4,H,Boston ,2,0,1,3,-120,5u35
120,5,V,Florida ,1,1,3,5,5.5,5.5
120,6,H,Pittsburgh ,0,0,1,1,-240,-275
120,7,V,St. Louis ,1,2,1,4,-140,-145
120,8,H,Detroit ,1,0,0,1,5.5u30,5o40
120,9,V,Toronto ,2,1,1,4,5.5o25,5.5o25
120,10,H,Phoenix ,0,0,2,2,-150,-148
120,11,V,Dallas ,1,0,0,1,5.5u25,5.5u15
120,12,H,Nashville ,2,1,1,4,-130,-126
120,13,V,Calgary ,2,0,0,2,5.5u20,5.5u25
120,14,H,San Jose ,2,1,0,3,-285,-270
121,51,V,Los Angeles ,1,1,1,3,-115,-108
121,52,H,Columbus ,2,2,1,5,5,5
121,53,V,Ottawa ,0,1,1,2,5.5o30,-116
121,54,H,Washington ,0,0,0,0,-140,5.5u15
121,57,V,NY Islanders ,1,2,2,5,5.5u30,5.5u25
121,58,H,NY Rangers ,2,1,0,3,-170,-180
121,59,V,St. Louis ,1,0,0,1,-140,-120
121,60,H,New Jersey ,3,2,2,7,5,5u20
121,61,V,Florida ,3,1,0,4,5u20,5u25
121,62,H,Buffalo ,2,0,1,3,-124,-125
121,63,V,Minnesota ,0,0,0,0,5o30,5o44
121,64,H,Dallas ,2,1,1,4,-130,-130
121,65,V,Toronto ,2,2,1,5,5.5o19,5.5o20
121,66,H,Colorado ,0,1,1,2,-180,-190
121,67,V,Vancouver ,1,1,0,2,-130,-128
121,68,H,Edmonton ,0,0,1,1,5.5u20,5.5u25
121,69,V,Winnipeg ,2,1,0,3,5.5o30,5.5o30
121,70,H,Anaheim ,1,0,1,2,-230,-225
122,1,V,Montreal ,1,0,0,1,5.5u35,5.5u40
122,2,H,Pittsburgh ,2,3,0,5,-171,-195
122,3,V,Chicago ,2,1,1,4,-145,-165
122,4,H,Detroit ,2,2,0,5,5.5o04,5.5u20
122,5,V,Phoenix ,0,1,1,2,-130,-133
122,6,H,Calgary ,1,2,0,3,5.5u20,5.5u25
122,7,V,Carolina ,1,1,1,3,5.5u25,5.5u25
122,8,H,Philadelphia ,0,1,1,2,-145,-129
123,51,V,St. Louis ,1,0,1,2,-120,5o30
123,52,H,NY Rangers ,0,1,0,1,5o35,-109
123,53,V,Carolina ,1,1,3,5,-104,-116
123,54,H,Buffalo ,1,1,1,3,5o20,5o35
123,55,V,Philadelphia ,0,2,0,2,5.5o15,5.5o20
123,56,H,Columbus ,1,2,2,5,-145,-155
123,57,V,Pittsburgh ,2,2,2,6,-130,-135
123,58,H,NY Islanders ,2,0,2,4,6u15,6
123,59,V,Ottawa ,1,1,1,3,5.5u20,5.5u20
123,60,H,Tampa Bay ,1,1,1,4,-150,-145
123,61,V,Toronto ,1,0,0,1,6u20,6u20
123,62,H,Dallas ,2,4,1,7,-140,-139
123,63,V,Chicago ,0,0,1,1,-130,-136
123,64,H,Minnesota ,2,0,0,2,5o30,5o35
123,65,V,Nashville ,0,0,2,2,5o20,5o20
123,66,H,Vancouver ,0,1,0,1,-161,-148
123,67,V,Los Angeles ,1,0,0,1,5o25,5o30
123,68,H,Anaheim ,0,2,0,2,-150,-135
123,69,V,Winnipeg ,0,0,0,0,5.5o15,5.5
123,70,H,San Jose ,0,0,1,1,-220,-200
124,1,V,Washington ,0,0,1,1,5o15,5u15
124,2,H,New Jersey ,1,1,0,2,-135,-170
124,5,V,Montreal ,0,1,0,1,-120,5o25
124,6,H,Detroit ,1,2,1,4,5o25,-112
124,7,V,Colorado ,2,1,0,3,-125,-119
124,8,H,Florida ,0,0,2,2,5.5u30,5.5u40
124,9,V,Nashville ,1,2,1,4,5.5u45,-112
124,10,H,Calgary ,1,0,3,5,-114,5o40
124,11,V,Phoenix ,3,1,0,4,-125,-130
124,12,H,Edmonton ,0,1,2,3,5.5o20,5.5
125,51,V,St. Louis ,1,1,1,4,-145,-140
125,52,H,NY Islanders ,2,1,0,3,5.5o30,5.5o20
125,53,V,Boston ,2,2,2,6,-104,-120
125,54,H,Philadelphia ,0,0,1,1,5.5u30,5.5u30
125,55,V,Toronto ,0,3,1,4,6,6u30
125,56,H,Winnipeg ,2,2,0,5,-130,-126
125,57,V,Buffalo ,2,1,2,5,5.5o25,5.5u35
125,58,H,Columbus ,1,0,1,2,-215,-190
125,59,V,Washington ,0,4,1,5,5o30,5.5u40
125,60,H,Montreal ,0,0,0,0,-180,-160
125,61,V,Colorado ,0,2,0,2,5.5u25,5.5u20
125,62,H,Tampa Bay ,0,3,2,5,-140,-154
125,63,V,Pittsburgh ,0,0,0,0,-145,-140
125,64,H,Dallas ,1,2,0,3,6u25,6u25
125,65,V,Anaheim ,2,0,1,3,5o20,5u20
125,66,H,Los Angeles ,0,0,0,0,-108,-106
125,67,V,Minnesota ,1,1,0,2,5o20,5u15
125,68,H,San Jose ,0,2,0,3,-220,-210
125,69,V,Ottawa ,0,3,0,3,5.5,5.5u20
125,70,H,Carolina ,1,4,1,6,-120,-116
126,1,V,NY Rangers ,2,4,1,7,-120,-127
126,2,H,New Jersey ,3,0,0,3,5u25,5u45
126,3,V,Florida ,1,0,3,5,5o35,5o25
126,4,H,Detroit ,0,3,1,4,-145,-145
126,5,V,Winnipeg ,0,0,3,3,5.5o35,5.5o30
126,6,H,Chicago ,1,0,0,1,-230,-250
126,7,V,Nashville ,1,0,0,1,-104,-115
126,8,H,Edmonton ,2,2,1,5,5.5u15,5.5u15
126,9,V,Phoenix ,1,2,1,4,5.5u30,5o30
126,10,H,Vancouver ,2,2,0,5,-155,-130
127,51,V,Columbus ,2,0,0,2,5.5u20,5.5u25
127,52,H,Carolina ,0,0,3,3,-115,-120
127,53,V,Boston ,1,3,2,6,-125,-121
127,54,H,NY Islanders ,1,2,0,3,5.5u10,5.5o15
127,55,V,Buffalo ,0,0,0,0,5.5u25,5.5u30
127,56,H,Pittsburgh ,0,2,1,3,-265,-300
127,57,V,Colorado ,2,1,1,4,5.5u10,5.5u20
127,58,H,Dallas ,1,2,0,3,-110,-127
127,59,V,Los Angeles ,0,1,0,1,5o04,5u25
127,60,H,San Jose ,0,0,0,0,-156,-144
127,61,V,Edmonton ,2,0,2,4,5.5u25,5.5u40
127,62,H,Vancouver ,1,1,0,2,-200,-195
128,1,V,Ottawa ,1,1,1,3,5.5o30,-107
128,2,H,Columbus ,0,1,1,2,-125,5.5o15
128,3,V,Tampa Bay ,0,2,0,2,5.5,-118
128,4,H,Toronto ,0,2,1,3,-106,5.5
128,5,V,Florida ,0,1,1,2,5o25,5o30
128,6,H,Boston ,2,2,2,6,-190,-210
128,7,V,Detroit ,0,0,0,0,5.5u20,5.5u30
128,8,H,Philadelphia ,1,2,2,5,-146,-140
128,9,V,Carolina ,0,0,0,0,5o25,5o30
128,10,H,Montreal ,2,1,0,3,-170,-155
128,11,V,Washington ,2,2,0,5,-134,-150
128,12,H,Buffalo ,1,2,1,4,5o30,5o35
128,13,V,New Jersey ,0,0,0,0,5o30,5u20
128,14,H,St. Louis ,1,0,2,3,-190,-190
128,15,V,Nashville ,1,2,1,4,5.5u25,5.5u25
128,16,H,Winnipeg ,1,2,0,3,-140,-127
128,17,V,Los Angeles ,0,0,0,0,5o20,5
128,18,H,Phoenix ,1,1,1,3,-125,-109
128,19,V,Chicago ,2,2,0,4,-180,-195
128,20,H,Calgary ,2,2,0,5,5.5o25,5.5u15
128,21,V,Minnesota ,1,1,2,4,5o20,5
128,22,H,Anaheim ,1,0,1,2,-200,-210
129,51,V,NY Rangers ,0,1,1,2,-130,-150
129,52,H,NY Islanders ,0,1,0,1,5.5u21,5.5u20
129,53,V,San Jose ,0,0,0,0,-170,-170
129,54,H,Edmonton ,1,0,2,3,5.5u05,5.5u20
129,55,V,Chicago ,0,4,1,5,-109,-122
129,56,H,Vancouver ,1,1,0,2,5.5u16,5.5u40
130,1,V,Florida ,2,0,1,3,5.5o09,5.5o20
130,2,H,Toronto ,1,2,3,6,-154,-170
130,3,V,Washington ,0,1,1,2,5.5o09,5.5
130,4,H,Columbus ,2,2,1,5,-130,-131
130,5,V,Montreal ,2,2,0,4,5o04,5o35
130,6,H,Boston ,1,0,0,1,-170,-205
130,7,V,Tampa Bay ,0,1,2,3,5.5o04,5.5
130,8,H,Ottawa ,2,2,1,5,-120,-107
130,9,V,New Jersey ,1,1,0,3,5o25,5o25
130,10,H,Dallas ,0,1,1,2,-130,-140
130,11,V,Buffalo ,1,1,1,3,5.5u25,5o35
130,12,H,Phoenix ,2,0,0,2,-200,-210
130,13,V,San Jose ,0,0,1,1,-175,-140
130,14,H,Calgary ,1,1,2,4,5.5u20,5.5u40
130,15,V,Minnesota ,1,0,3,4,5o04,5
130,16,H,Colorado ,1,3,1,5,-152,-148
130,17,V,Philadelphia ,1,0,2,3,5.5o04,5.5o20
130,18,H,Anaheim ,2,1,2,5,-187,-180
130,19,V,Pittsburgh ,3,1,0,4,-104,101
130,20,H,Los Angeles ,1,0,0,1,5o15,5o25
131,51,V,St. Louis ,1,0,0,1,-128,-140
131,52,H,Carolina ,1,1,1,3,5.5u21,5.5u30
131,53,V,NY Islanders ,0,1,0,1,5.5u10,5.5u15
131,54,H,NY Rangers ,1,0,3,4,-181,-170
131,55,V,Washington ,1,0,2,3,5.5u20,5.5u30
131,56,H,Detroit ,0,2,1,4,-135,-155
131,57,V,New Jersey ,0,2,0,2,5,5u15
131,58,H,Nashville ,1,0,1,3,-130,-130
131,59,V,Vancouver ,1,1,1,3,5.5u26,5.5u35
131,60,H,Winnipeg ,2,1,1,4,-110,-112
201,1,V,Edmonton ,0,0,0,0,5.5u16,5.5u15
201,2,H,Boston ,0,1,3,4,-220,-200
201,3,V,Tampa Bay ,0,1,0,2,5o25,5o35
201,4,H,Montreal ,0,0,1,1,-147,-132
201,5,V,Buffalo ,0,1,0,1,5.5u37,5o35
201,6,H,Colorado ,3,2,2,7,-220,-220
201,7,V,Philadelphia ,0,1,1,2,5o09,5
201,8,H,Los Angeles ,0,0,0,0,-165,-172
201,9,V,Ottawa ,1,1,1,3,6u16,6u20
201,10,H,Toronto ,0,2,4,6,-123,-115
201,11,V,Florida ,0,1,0,1,5.5u16,5.5u15
201,12,H,Columbus ,2,1,1,4,-165,-160
201,13,V,Nashville ,0,1,2,3,5.5u21,5.5u30
201,14,H,St. Louis ,1,1,1,4,-221,-235
201,15,V,Pittsburgh ,0,1,0,1,-130,-130
201,16,H,Phoenix ,1,1,1,3,5.5o23,5.5o20
201,17,V,Dallas ,0,1,1,2,5.5o23,5.5o30
201,18,H,Anaheim ,0,0,0,0,-193,-190
201,19,V,Minnesota ,0,1,2,3,-104,5o25
201,20,H,Calgary ,1,1,1,4,5o14,-112
201,21,V,Chicago ,0,0,1,1,5.5u16,5.5u25
201,22,H,San Jose ,0,0,1,2,-120,-107
202,51,V,Detroit ,1,2,2,5,5.5u20,5.5u40
202,52,H,Washington ,3,1,1,6,-135,-109
202,53,V,Winnipeg ,0,1,1,2,5.5u30,5.5u40
202,54,H,Montreal ,0,1,0,1,-155,-140
203,1,V,Edmonton ,1,1,1,3,5o35,-117
203,2,H,Buffalo ,2,0,0,2,-115,5o45
203,3,V,Ottawa ,1,0,0,1,6u25,5.5o25
203,4,H,Pittsburgh ,1,0,0,2,-205,-190
203,5,V,Vancouver ,0,0,0,0,5o40,5o40
203,6,H,Detroit ,0,1,1,2,-108,-108
203,7,V,Colorado ,0,0,1,2,-104,5o15
203,8,H,New Jersey ,1,0,0,1,5o20,-126
203,9,V,Columbus ,1,1,2,4,5.5o29,5.5
203,10,H,Anaheim ,0,0,2,2,-180,-160
203,11,V,Chicago ,2,1,2,5,-108,5
203,12,H,Los Angeles ,1,1,1,3,5o25,-102
203,13,V,Philadelphia ,1,0,4,5,5.5u35,5.5u40
203,14,H,San Jose ,2,0,0,2,-180,-190
204,51,V,Winnipeg ,0,1,1,2,5.5u21,5.5u30
204,52,H,Carolina ,0,0,1,1,-123,-150
204,53,V,Colorado ,0,1,0,1,5.5u26,5o40
204,54,H,NY Rangers ,2,1,2,5,-138,-170
204,55,V,Vancouver ,0,1,0,1,5o14,5o20
204,56,H,Boston ,1,2,0,3,-168,-230
204,57,V,NY Islanders ,0,0,1,1,5.5o20,6u15
204,58,H,Washington ,0,0,0,0,-139,-117
204,59,V,Toronto ,0,0,1,1,5.5o07,5.5o20
204,60,H,Florida ,0,1,3,4,-105,-101
204,61,V,Calgary ,0,0,0,0,5o19,5o25
204,62,H,Montreal ,0,1,1,2,-173,-170
204,63,V,Ottawa ,0,1,3,5,5.5u05,5.5u20
204,64,H,St. Louis ,1,2,1,4,-200,-225
204,65,V,Tampa Bay ,0,0,1,1,5o14,5o25
204,66,H,Minnesota ,1,0,1,2,-117,-108
204,67,V,Dallas ,0,1,2,3,5.5o08,5.5
204,68,H,Phoenix ,0,1,0,1,-141,-123
205,1,V,Pittsburgh ,1,2,2,5,-205,-210
205,2,H,Buffalo ,1,0,0,1,5.5u30,5.5u30
205,3,V,Chicago ,0,1,1,2,5.5o25,5.5u15
205,4,H,Anaheim ,0,0,0,0,-120,-109
205,5,V,Dallas ,0,0,1,1,5.5u10,5.5u20
205,6,H,San Jose ,0,1,0,2,-188,-170
206,51,V,Calgary ,0,2,2,4,5.5,5.5
206,52,H,NY Islanders ,0,1,1,2,-160,-158
206,53,V,Winnipeg ,1,1,0,2,5.5,5.5o15
206,54,H,Washington ,1,0,3,4,-135,-121
206,55,V,Edmonton ,1,0,1,2,5.5u25,5.5u30
206,56,H,NY Rangers ,0,1,0,1,-210,-195
206,57,V,Colorado ,0,0,1,1,5.5u20,5.5u20
206,58,H,Philadelphia ,0,1,2,3,-120,-115
206,59,V,Vancouver ,0,1,1,2,5u20,5u20
206,60,H,Montreal ,2,0,3,5,-135,-147
206,61,V,Detroit ,0,2,1,3,-104,-120
206,62,H,Florida ,1,0,0,1,5o30,5o30
206,63,V,Toronto ,0,1,3,4,5.5o20,5.5o20
206,64,H,Tampa Bay ,0,0,1,1,-160,-152
206,65,V,Buffalo ,0,0,2,2,5.5u30,5.5u35
206,66,H,Ottawa ,0,1,2,3,-215,-240
206,67,V,Boston ,0,0,2,2,5.5u40,5o45
206,68,H,St. Louis ,1,1,0,3,-140,-140
206,69,V,Nashville ,1,1,0,2,5,5
206,70,H,Minnesota ,2,0,0,3,-150,-140
206,71,V,Columbus ,1,0,0,1,5,5u23
206,72,H,Los Angeles ,0,0,1,2,-155,-146
207,1,V,Edmonton ,1,0,0,1,5o15,5o20
207,2,H,New Jersey ,1,0,0,2,-167,-175
207,3,V,Florida ,1,0,0,1,5.5u27,5.5u30
207,4,H,Carolina ,3,1,1,5,-167,-180
207,5,V,NY Rangers ,1,1,1,4,5.5u27,5.5u30
207,6,H,Pittsburgh ,1,1,1,3,-167,-160
207,7,V,Chicago ,0,0,0,0,-123,-109
207,8,H,Phoenix ,1,1,0,2,5.5o07,5.5u40
207,9,V,Columbus ,0,1,1,2,5.5u27,5.5u40
207,10,H,San Jose ,2,0,1,3,-172,-180
208,51,V,Calgary ,0,0,1,1,5.5u25,5.5u30
208,52,H,Philadelphia ,0,1,1,2,-170,-170
208,53,V,Winnipeg ,1,1,1,3,5.5u20,5.5u30
208,54,H,St. Louis ,2,0,1,4,-210,-200
208,55,V,Ottawa ,0,1,1,2,5.5u25,5.5u30
208,56,H,Boston ,2,2,3,7,-181,-160
208,57,V,Montreal ,0,2,2,4,-106,5o25
208,58,H,Carolina ,0,1,0,1,5o25,-108
208,59,V,Vancouver ,1,0,0,1,5.5u20,5.5u30
208,60,H,Toronto ,0,0,3,3,-150,-130
208,61,V,Colorado ,1,2,2,5,5.5o15,5.5
208,62,H,NY Islanders ,0,0,2,2,-106,-123
208,63,V,Detroit ,1,1,0,2,5o20,5o33
208,64,H,Tampa Bay ,0,2,2,4,-150,-119
208,65,V,New Jersey ,0,0,0,0,5o30,5u15
208,66,H,Washington ,0,0,3,3,-145,-122
208,67,V,Phoenix ,0,0,1,1,5.5u15,5.5u20
208,68,H,Dallas ,1,1,0,2,-140,-130
208,69,V,Anaheim ,1,1,3,5,-145,-130
208,70,H,Nashville ,1,0,1,2,5.5u20,5.5u30
226,1,V,Boston ,1,2,1,4,-200,-220
226,2,H,Buffalo ,1,2,1,5,5o20,5o40
226,3,V,Detroit ,1,0,0,2,5o30,5o35
226,4,H,Montreal ,0,0,1,1,-150,-118
226,5,V,Los Angeles ,1,3,2,6,5o25,5o25
226,6,H,Colorado ,2,2,0,4,-125,-110
226,7,V,St. Louis ,0,0,0,0,-130,-140
226,8,H,Vancouver ,0,0,1,1,5o35,5o30
227,51,V,Chicago ,0,0,1,1,-130,-115
227,52,H,NY Rangers ,1,0,1,2,5.5u20,5.5u20
227,53,V,San Jose ,1,5,1,7,-120,-125
227,54,H,Philadelphia ,2,0,1,3,5.5u25,5.5u30
227,55,V,Columbus ,1,1,0,2,5o15,5u25
227,56,H,New Jersey ,3,1,1,5,-135,-117
227,57,V,Toronto ,1,0,3,4,-104,-115
227,58,H,NY Islanders ,2,0,2,5,6u25,5.5o20
227,59,V,Montreal ,1,2,2,6,5.5u30,5.5u35
227,60,H,Pittsburgh ,2,1,2,5,-200,-181
227,61,V,Washington ,2,2,1,5,-115,-112
227,62,H,Florida ,1,1,2,4,5.5u20,5.5u20
227,63,V,Detroit ,4,2,0,6,5.5u20,5.5u25
227,64,H,Ottawa ,0,1,0,1,-140,-133
227,65,V,Tampa Bay ,2,0,0,2,5.5u30,5.5u25
227,66,H,Nashville ,0,2,1,3,-115,-110
227,67,V,Phoenix ,1,0,1,2,5.5,5.5u15
227,68,H,Winnipeg ,1,1,0,3,-120,-107
227,69,V,Carolina ,0,0,1,1,5.5u25,5.5u30
227,70,H,Dallas ,2,1,1,4,-145,-140
227,71,V,Minnesota ,1,1,1,3,-115,5o45
227,72,H,Edmonton ,0,0,0,0,5o30,-107
227,73,V,Los Angeles ,1,0,1,2,-135,-140
227,74,H,Calgary ,0,0,0,0,5o15,5o20
228,1,V,San Jose ,0,1,1,2,-185,-200
228,2,H,Buffalo ,1,0,3,4,5o25,5.5u40
228,3,V,Phoenix ,1,0,1,2,5.5u20,5.5
228,4,H,Colorado ,1,0,3,4,-145,-146
228,5,V,Minnesota ,1,0,0,2,5u20,5u25
228,6,H,Vancouver ,1,0,0,1,-145,-150
228,7,V,St. Louis ,0,0,0,0,5.5u35,5.5u30
228,8,H,Anaheim ,1,0,0,1,-120,-120
301,51,V,Washington ,1,2,1,4,5.5u25,5.5u30
301,52,H,Boston ,0,2,0,2,-195,-200
301,53,V,New Jersey ,1,4,1,6,-104,-107
301,54,H,NY Islanders ,0,1,0,1,5o20,5o20
301,55,V,NY Rangers ,0,2,0,2,5o25,-112
301,56,H,Philadelphia ,2,1,1,4,-115,5o35
301,57,V,Florida ,1,2,0,3,5.5,5.5u20
301,58,H,Columbus ,2,2,2,6,-185,-201
301,59,V,Winnipeg ,0,2,1,3,5.5u25,5.5u25
301,60,H,Nashville ,0,0,1,1,-131,-117
301,61,V,Tampa Bay ,2,1,1,4,5.5u30,5.5u30
301,62,H,Dallas ,0,2,0,2,-131,-129
301,63,V,Carolina ,1,0,0,1,5o15,5u15
301,64,H,Los Angeles ,1,0,2,3,-180,-190
301,65,V,Toronto ,1,0,2,3,5.5u20,5.5u20
301,66,H,Montreal ,2,0,1,4,-140,-123
301,67,V,Pittsburgh ,0,0,1,1,5.5u30,5.5u25
301,68,H,Chicago ,1,2,2,5,-125,-140
301,69,V,Calgary ,1,0,0,2,5.5,5.5u30
301,70,H,Edmonton ,0,0,1,1,-136,-121
302,1,V,Philadelphia ,1,1,2,5,5.5u15,5.5
302,2,H,Washington ,2,2,0,4,-125,-130
302,3,V,San Jose ,0,2,2,4,-135,-131
302,4,H,New Jersey ,0,2,0,2,5,5u20
302,5,V,Florida ,0,1,4,5,5.5u15,5.5o20
302,6,H,NY Islanders ,2,1,0,3,-150,-150
302,7,V,Ottawa ,2,1,1,4,5.5u25,5.5u40
302,8,H,Vancouver ,2,0,0,2,-140,-141
302,9,V,Boston ,1,2,3,6,5o15,-110
302,10,H,NY Rangers ,1,1,1,3,-115,5o25
302,11,V,Carolina ,0,1,2,3,5.5u20,5.5u25
302,12,H,Anaheim ,3,2,0,5,-200,-214
302,13,V,Tampa Bay ,1,2,0,3,5.5u15,5.5u15
302,14,H,Colorado ,2,0,4,6,-150,-150
302,15,V,St. Louis ,0,0,4,4,-130,-130
302,16,H,Phoenix ,1,1,0,2,5.5u30,5.5u40
303,51,V,Columbus ,0,2,0,2,5.5o25,5.5o20
303,52,H,Toronto ,0,0,1,1,-130,-115
303,53,V,Calgary ,0,1,1,2,5o20,5u15
303,54,H,Minnesota ,0,1,2,3,-170,-181
303,55,V,Buffalo ,1,0,1,2,5.5u25,5.5u30
303,56,H,Dallas ,0,2,1,3,-205,-215
303,57,V,Montreal ,1,0,0,1,5u15,5
303,58,H,Los Angeles ,1,1,0,2,-165,-175
304,1,V,Dallas ,0,0,2,2,5.5u15,5.5
304,2,H,Columbus ,3,0,1,4,-140,-140
304,3,V,Florida ,0,0,1,1,5.5u35,5.5u15
304,4,H,Boston ,2,1,1,4,-245,-245
304,5,V,Detroit ,1,1,1,3,5,5u30
304,6,H,New Jersey ,1,0,3,4,-130,-113
304,7,V,Tampa Bay ,2,0,0,2,5.5u30,5.5u40
304,8,H,St. Louis ,0,2,2,4,-180,-180
304,9,V,Colorado ,0,1,3,4,5.5u15,5.5
304,10,H,Chicago ,0,1,1,2,-170,-158
304,11,V,Pittsburgh ,0,1,2,3,-150,-137
304,12,H,Nashville ,0,1,0,1,5.5u20,5.5u25
304,13,V,NY Islanders ,1,1,0,3,5.5o20,5.5o25
304,14,H,Winnipeg ,1,0,1,2,-155,-195
304,15,V,Vancouver ,0,0,0,0,5.5u40,5o35
304,16,H,Phoenix ,1,0,0,1,-130,-140
304,17,V,Ottawa ,1,0,1,2,-115,-111
304,18,H,Edmonton ,1,1,1,3,5.5o20,5.5u15
304,19,V,Carolina ,1,1,0,3,5.5u25,5.5u35
304,20,H,San Jose ,2,0,0,2,-215,-225
305,51,V,Toronto ,0,1,1,3,5.5u25,5.5u20
305,52,H,NY Rangers ,0,0,2,2,-160,-173
305,53,V,Washington ,0,1,3,4,5.5o20,5.5o15
305,54,H,Philadelphia ,2,2,2,6,-140,-131
305,55,V,Ottawa ,0,0,1,1,-104,5.5u20
305,56,H,Calgary ,1,2,1,4,5.5,104
305,57,V,Montreal ,2,1,0,4,5.5u25,5.5u30
305,58,H,Anaheim ,0,3,0,3,-180,-193
306,1,V,Washington ,0,0,0,0,5.5u20,5.5u15
306,2,H,Boston ,0,2,1,3,-200,-235
306,3,V,Los Angeles ,0,2,1,3,-120,-126
306,4,H,Winnipeg ,0,1,0,1,5o20,5o20
306,5,V,Colorado ,0,1,1,3,5.5u20,5.5u27
306,6,H,Detroit ,1,1,0,2,-115,-115
306,7,V,Buffalo ,1,1,1,3,5.5u20,5.5u20
306,8,H,Tampa Bay ,0,0,1,1,-250,-240
306,9,V,Columbus ,1,0,0,1,5.5o15,5.5o15
306,10,H,Chicago ,2,3,1,6,-180,-190
306,11,V,St. Louis ,1,1,0,2,-150,-147
306,12,H,Nashville ,1,0,0,1,5.5u30,5o30
306,13,V,Vancouver ,0,1,0,1,5.5u35,5.5u45
306,14,H,Dallas ,3,2,1,6,-155,-134
306,15,V,Montreal ,1,1,0,2,6u25,5.5u45
306,16,H,Phoenix ,3,0,2,5,-140,-142
306,17,V,NY Islanders ,2,0,0,2,6u25,5.5u15
306,18,H,Edmonton ,0,0,2,3,-140,-140
306,19,V,Pittsburgh ,2,0,1,3,5.5u20,5.5u25
